"Guid","AccountSource","AnnualRevenue","BillingCity","BillingCountry","BillingEmail__c","BillingGeocodeAccuracy","BillingLatitude","BillingLongitude","BillingPostalCode","BillingState","BillingStreet","CorporateLocations__c","Custom_Account_Picklist__c","Description","Fax","FranchiseLocations__c","Industry","IsCustomerPortal","Jigsaw","Name","NumberOfEmployees","ParentId","Phone","SBQQ__AssetQuantitiesCombined__c","SBQQ__CoTermedContractsCombined__c","SBQQ__CoTerminationEvent__c","SBQQ__ContractCoTermination__c","SBQQ__DefaultOpportunity__c","SBQQ__IgnoreParentContractedPrices__c","SBQQ__PreserveBundle__c","SBQQ__PriceHoldEnd__c","SBQQ__RenewalModel__c","SBQQ__RenewalPricingMethod__c","SBQQ__TaxExempt__c","ShippingCity","ShippingCountry","ShippingGeocodeAccuracy","ShippingLatitude","ShippingLongitude","ShippingPostalCode","ShippingState","ShippingStreet","SicDesc","TaxID__c","Test_Field__c","Type","Website","blng__BillToContact__c","blng__CustomerProfileId__c","blng__DefaultPaymentType__c","ccrz__CustomField1__c","ccrz__CustomField2__c","ccrz__DataId__c","ccrz__PreventAddrBookSave__c","ccrz__PreventNewAddrCheckout__c","ccrz__PreventNewBillAddrCO__c","ccrz__SourceSystem__c","ccrz__TaxExemptAccount__c","ccrz__UsedByCloudcraze__c"
771cedc1-16d8-4a0b-9d2a-4bc7da6286af,"#N/A",1222212.0,Indianapolis,United States,"#N/A","#N/A","#N/A","#N/A",46202,IN,71 Miller Hill,"#N/A","#N/A","#N/A","#N/A","#N/A",Utilities,false,"#N/A",Jabbertype,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
7814f789-7d3d-48fa-b77e-e2f864bc67af,"#N/A",3.45972597E8,Wahroonga,Australia,"#N/A","#N/A","#N/A","#N/A",2076,NSW,3 Myra St,"#N/A","#N/A",Nordyne Defense Dynamics is the leader in Technology in Wahroonga,"#N/A","#N/A",Technology,false,"#N/A",Thoughtstorm,"#N/A","#N/A",(02) 7820 8765,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Wahroonga,Australia,"#N/A","#N/A","#N/A",2076,NSW,3 Myra St,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
781e709c-3de5-45f2-929e-1c80b8bf897a,"#N/A",6.524859542E9,Palo Alto,United States,"#N/A","#N/A","#N/A","#N/A",35265,CA,3500 Deer Creek Road,"#N/A","#N/A",123 Warehousing is the leader in Shipping in Palo Alto,"#N/A","#N/A",Shipping,false,"#N/A",Camimbo,"#N/A","#N/A",5552652358,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
7a268a50-97ca-4417-8a76-7305291a14b0,"#N/A",9.05588171E8,Bavaria,Germany,"#N/A","#N/A","#N/A","#N/A","#N/A",Munich,300 Chestnut Ridge Road,"#N/A","#N/A",SS North is the leader in Healthcare in Bavaria,"#N/A","#N/A",Healthcare,false,"#N/A",Dabfeed,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
7a6eeeda-afe0-4c95-a59c-fa81b69439c1,"#N/A",3.8581E10,Morris Plains,United States,"#N/A","#N/A","#N/A","#N/A",07950-2546,NJ,115 Tabor Rd,"#N/A","#N/A",Jupiter Consulting is the leader in Energy in Morris Plains,"#N/A","#N/A",Energy,false,"#N/A",Uidoo,"#N/A","#N/A",1.973.455.2000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
7b4eee9d-5bcf-4385-ac39-05b8edb3ec98,"#N/A",4.7011E10,Peoria,United States,"#N/A","#N/A","#N/A","#N/A",61629-0002,IL,100 Ne Adams St,"#N/A","#N/A",Carthage Automotive is the leader in Automotive in Peoria,"#N/A","#N/A",Automotive,false,"#N/A",Oloo,"#N/A","#N/A",1.309.675.1000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
7d03789f-c886-493a-b108-b0221757cc17,"#N/A",3.0601E10,Beaverton,United States,"#N/A","#N/A","#N/A","#N/A",97005-0979,OR,1 SW Bowerman Dr,"#N/A","#N/A",Gadgetron is the leader in Technology in Beaverton,"#N/A","#N/A",Technology,false,"#N/A",Topicshots,"#N/A","#N/A",1.503.671.6453,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
7d3284ed-9eb7-4d41-8c58-205410d8dceb,"#N/A",4.528576E8,Paris,France,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",75010,"#N/A","#N/A",Trevor Ferrin Hospital is the leader in Healthcare,"#N/A","#N/A",Healthcare,false,"#N/A",Yakidoo,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
7dec6a32-feea-4e54-9a3b-a62abdf29cba,"#N/A","#N/A",Broomfield,USA,"#N/A","#N/A","#N/A","#N/A",80020,Colorado,1234 Hilltop Road,"#N/A","#N/A",Adams Household is the leader in Healthcare in Broomfield,"#N/A","#N/A",Healthcare,false,"#N/A",Gabtune,"#N/A","#N/A",(720) 562-5896,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
7e0fe6bb-874e-47c8-b8c0-1285a48c934f,"#N/A","#N/A",San Francisco,USA,ap@salesforce.com,"#N/A","#N/A","#N/A",94105,CA,"The Landmark @ One Market, Suite 300",33.0,"#N/A","Founded in March 1999, salesforce.com (http://www.salesforce.com) builds and delivers customer relationship management (CRM) applications as scalable online services. The salesforce.com product suite - Team Edition, Professional Edition, Enterprise Edition, Wireless Edition and Offline Edition - gives companies of all sizes a complete 360-degree view of the customer. The company's award-winning CRM solutions provide integrated online sales force automation, customer service and support management, and marketing automation applications to help companies meet the complex challenges of global customer communication. Salesforce.com has received considerable recognition in the industry, including Editors' Choice and two Five-Star ratings from PC Magazine, two Deploy Awards from InfoWorld, Red Herring 100, Upside Hot 100, Investor's Choice Award from Enterprise Outlook, Editors' Choice from TMCLabs, Top 10 CRM Implementation from Aberdeen Group, and InfoWorld's 2001 CRM Technology of the Year. Founded in 1999, salesforce.com is headquartered in San Francisco, with offices in Europe and Asia.",(415) 901-7040,0.0,Corporate Office,false,"#N/A",salesforce.com,"#N/A","#N/A",(415) 901-7000,false,false,"#N/A","#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94105,CA,"The Landmark @ One Market, Suite 300","#N/A",12-3456789,"#N/A",Prospect,http://www.salesforce.com,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
80738a52-c6e8-4f37-b6e4-283ed220e280,"#N/A",1.4139579037E10,New York,United States,"#N/A","#N/A","#N/A","#N/A",10010-1655,NY,51 Madison Ave Bsmt 1b,"#N/A","#N/A",Athena Theraputics is the leader in Healthcare in New York,"#N/A","#N/A",Healthcare,false,"#N/A",Skimia,"#N/A","#N/A",1.212.576.7000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
8101aefe-6bb8-403b-b81d-099fb4e87a82,"#N/A",2.55815146E8,Annerley,Australia,"#N/A","#N/A","#N/A","#N/A",4103,QLD,10 Wingfield St,"#N/A","#N/A",Chez Quis is the leader in Retail in Annerley,"#N/A","#N/A",Retail,false,"#N/A",Rhycero,"#N/A","#N/A",(07) 6433 7486,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Annerley,Australia,"#N/A","#N/A","#N/A",4103,QLD,10 Wingfield St,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
8148f39f-d33d-46d7-a06f-c67623fa7cea,"#N/A",6.8846673E7,Como,Australia,"#N/A","#N/A","#N/A","#N/A",2226,NSW,67 Como Pde,"#N/A","#N/A",Megadodo Publications is the leader in Consulting in Como,"#N/A","#N/A",Consulting,false,"#N/A",Jaxspan,"#N/A","#N/A",(02) 6849 6177,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Como,Australia,"#N/A","#N/A","#N/A",2226,NSW,67 Como Pde,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
84ad6e22-559c-4c44-96c5-5eec3816789f,"#N/A",1.03355E11,Palo Alto,United States,"#N/A","#N/A","#N/A","#N/A",94304-1126,CA,1501 Page Mill Rd,"#N/A","#N/A",Kumatsu Motors is the leader in Automotive in Palo Alto,"#N/A","#N/A",Automotive,false,"#N/A",Oodoo,"#N/A","#N/A",1.650.857.1501,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Palo Alto,US,"#N/A","#N/A","#N/A",94303-0890,CA,P.O. BOX 10301,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
85a65669-3b6c-47b2-846b-5c38a8282365,"#N/A",1.49558E11,Dearborn,United States,"#N/A","#N/A","#N/A","#N/A",48126-2701,MI,1 American Rd,"#N/A","#N/A","Tension, Inc. is the leader in Energy in Dearborn","#N/A","#N/A",Energy,false,"#N/A",Gabtype,"#N/A","#N/A",1.313.322.3000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Dearborn,US,"#N/A","#N/A","#N/A",48121-0685,MI,P.O. BOX 685,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
8b9b2268-3056-48bb-8a45-2445fd594622,"#N/A",7.76395463E8,Paris,France,"#N/A","#N/A","#N/A","#N/A","#N/A",Paris,"16, bd des Italiens","#N/A","#N/A",SS South is the leader in Healthcare in Paris,"#N/A","#N/A",Healthcare,false,"#N/A",Voolia,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
8cebdb8b-bcfc-4ff3-bf96-b06064d21fd1,"#N/A",7.2258E10,Findlay,United States,"#N/A","#N/A","#N/A","#N/A",45840-3229,OH,539 S Main St,"#N/A","#N/A",Claton Gardner Hospital is the leader in Healthcare in Findlay,"#N/A","#N/A",Healthcare,false,"#N/A",Topdrive,"#N/A","#N/A",1.419.422.2121,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
8dabca3a-2fc2-4c72-a85f-20e6708ddc49,"#N/A",3.9208E10,New York,United States,"#N/A","#N/A","#N/A","#N/A",10282-2198,NY,200 West St Bldg 200,"#N/A","#N/A","Voltronics, Inc. is the leader in Energy in New York","#N/A","#N/A",Energy,false,"#N/A",Buzzbean,"#N/A","#N/A",1.212.902.1000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
8db56c34-1eb3-40b0-afa0-08471da1813d,"#N/A",4.2451628E8,Kensington,Australia,"#N/A","#N/A","#N/A","#N/A",1465,NSW,4/81 Doncaster Av,"#N/A","#N/A",Sample Company is the leader in Media in Kensington,"#N/A","#N/A",Media,false,"#N/A",Kanoodle,"#N/A","#N/A",(02) 7112 6523,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Kensington,Australia,"#N/A","#N/A","#N/A",1465,NSW,4/81 Doncaster Av,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
8edd33dc-af40-488f-aa27-e06a760f5897,"#N/A",2.0845725E7,Cincinnati,United States,"#N/A","#N/A","#N/A","#N/A",45271,OH,08697 Ryan Junction,"#N/A","#N/A","#N/A","#N/A","#N/A",Construction,false,"#N/A",Oyonder,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
929d21cf-ea53-4e67-8578-8674b84c2274,"#N/A",1.46231103E8,Welwyn Garden City,United Kingdom,"#N/A","#N/A","#N/A","#N/A",AL7 1GA,"#N/A","Tesco House, Shire Park, Kestrel Way","#N/A","#N/A",Western Gas & Electric is the leader in Biotechnology,"#N/A","#N/A",Biotechnology,false,"#N/A",Meeveo,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","Tesco House, Shire Park, Kestrel Way","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
9569e612-f8bf-4e32-a184-05763caf5e15,"#N/A","#N/A",Toronto,Canada,accounting@globalmedia.com,"#N/A","#N/A","#N/A",L4B 1Y3,Ontario,150 Chestnut Street,2.0,"#N/A","GBM is the worldwide leader in technology news and information on the Web and the producer of the longest-running and farthest-reaching television shows about technology. GBM's network of sites combines breakthrough interactive technology with engaging content and design and is consistently ranked as the Internet's leading content network in terms of both audience size and revenue, serving millions of users each day. The company's television programming is broadcast by the USA Network and the Sci-Fi Channel to more than 70 million households and is syndicated to broadcast television stations in the nation's top 120 markets, including the top 10 markets.","#N/A",0.0,Corporate Office,false,"#N/A",Global Media,14668,"#N/A",(905) 555-1212,false,false,"#N/A","#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A",Toronto,Canada,"#N/A","#N/A","#N/A",L4B 1Y3,Ontario,150 Chestnut Street,"#N/A",12-3456789,"#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
9ab919cb-feb2-481b-9e8d-579b52046434,"#N/A",7.76395463E8,Tokyo,Japan,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1-7-1 Konan Minato-ku,"#N/A","#N/A",Wernham Hogg is the leader in Telecommunications,"#N/A","#N/A",Telecommunications,false,"#N/A",Browsedrive,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",4 Riverside Rd,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
9cba1fc5-28b1-4e02-98a7-e9c29c48c55d,"#N/A",2.3152E10,Houston,United States,"#N/A","#N/A","#N/A","#N/A",77002-4101,TX,333 Clay St Ste 1600,"#N/A","#N/A",Wentworth Industries is the leader in Engineering in Houston,"#N/A","#N/A",Engineering,false,"#N/A",Myworks,"#N/A","#N/A",1.713.646.4100,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
9d017d8d-5df3-4239-a0ad-c35b5a3516bd,"#N/A",7.4989E10,Mountain View,United States,"#N/A","#N/A","#N/A","#N/A",94043-1351,CA,1600 Amphitheatre Pkwy,"#N/A","#N/A",Roxxon is the leader in Retail in Mountain View,"#N/A","#N/A",Retail,false,"#N/A",Fatz,"#N/A","#N/A",1.650.253.0000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
9e04eca4-3d35-4d2c-8bea-b6bf6935920b,"#N/A",6.3491E10,Mc Lean,United States,"#N/A","#N/A","#N/A","#N/A",22102-3107,VA,8200 Jones Branch Dr,"#N/A","#N/A",Decorum Interior Design is the leader in Hospitality in Mc Lean,"#N/A","#N/A",Hospitality,false,"#N/A",Tagtune,"#N/A","#N/A",1.703.903.2000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
9ec11cf2-b664-46eb-9358-d724d05d8014,"#N/A",7.58251458E8,Seattle,USA,"#N/A","#N/A","#N/A","#N/A","#N/A",WA,1483 Alaskan Way,"#N/A","#N/A",Susannah St-Germain Hospital is the leader in Healthcare in Seattle,"#N/A","#N/A",Healthcare,false,"#N/A",Yakitri,"#N/A","#N/A",(555) 561-5555,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
9ee74d58-b486-4dcd-8796-8ed11ed7918d,"#N/A",2.8987E10,New York,United States,"#N/A","#N/A","#N/A","#N/A",10036-8701,NY,1211 Ave of The Americas,"#N/A","#N/A",Enginomics is the leader in Automotive in New York,"#N/A","#N/A",Automotive,false,"#N/A",Twiyo,"#N/A","#N/A",1.212.852.7000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",178 Campbell Parade,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
a0cf341b-4a87-433a-b2b0-9f6134c6b29e,"#N/A",1.89167866E8,Zurich,Switzerland,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",avenue Nestlé 55,"#N/A","#N/A",TSM North is the leader in Healthcare,"#N/A","#N/A",Healthcare,false,"#N/A",Topicware,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
a21bbbdb-2d02-44d1-b22f-1b097091b8d5,"#N/A",1.01006E11,New York,United States,"#N/A","#N/A","#N/A","#N/A",10017-2014,NY,270 Park Ave,"#N/A","#N/A",Human Rights Defense Fund is the leader in Non Profit in New York,"#N/A","#N/A",Non Profit,false,"#N/A",Jetpulse,"#N/A","#N/A",1.212.270.6000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
a2a6e086-7aac-4ef5-91cf-ce997acf8c94,"#N/A",1.0E8,Mead,USA,billing@acme.com,"#N/A","#N/A","#N/A",31349,NY,10 Main Rd.,5.0,"#N/A","These are my notes, my only notes, my friend.",(212) 555-5555,0.0,Corporate Office,false,"#N/A",Acme,680,"#N/A",(212) 555-5570,false,false,"#N/A","#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A",New York,USA,"#N/A","#N/A","#N/A",31349,NY,10 Main Rd.,"#N/A",12-3456789,"#N/A",Prospect,www.acme.co,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
a2f76ae1-3d18-4ff9-8bab-e5c3a9fae6fb,"#N/A",2.9636E10,Deerfield,United States,"#N/A","#N/A","#N/A","#N/A",60015-2565,IL,3 Parkway N Ste 300,"#N/A","#N/A",SWD Logistics is the leader in Transportation in Deerfield,"#N/A","#N/A",Transportation,false,"#N/A",Dynava,"#N/A","#N/A",1.847.943.4000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",23 Lundy Av,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
a315804a-08b6-43b2-96c7-2648245b6d9d,"#N/A",1.58331476E8,London,United Kingdom,"#N/A","#N/A","#N/A","#N/A",SE1 7NA,"#N/A",Shell Centre,"#N/A","#N/A",Videlectrix is the leader in Electronics,"#N/A","#N/A",Electronics,false,"#N/A",Livefish,"#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
a3a1b456-81ab-45ef-a193-f815c11ddcb9,"#N/A",1.0983E11,Cincinnati,United States,"#N/A","#N/A","#N/A","#N/A",45202-1100,OH,1014 Vine St Ste 1000,"#N/A","#N/A",Hagan University is the leader in Higher Education in Cincinnati,"#N/A","#N/A",Higher Education,false,"#N/A",Fiveclub,"#N/A","#N/A",1.513.762.4000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
a461a648-f6ff-4e79-8d38-dc1be9e4e7d2,"#N/A",4.8213E11,Bentonville,United States,"#N/A","#N/A","#N/A","#N/A",72716-6299,AR,702 SW 8th St,"#N/A","#N/A",Upward Financial Services is the leader in Financial Services in Bentonville,"#N/A","#N/A",Financial Services,false,"#N/A",Photofeed,"#N/A","#N/A",1.479.273.4000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
a5988d41-fbc8-4630-8e8b-b53a1eda9bc1,"#N/A",7.91565E10,Indianapolis,United States,"#N/A","#N/A","#N/A","#N/A",46204-4902,IN,120 Monument Cir Ste 200,"#N/A","#N/A",Kellerman Corp. is the leader in Consumer Goods in Indianapolis,"#N/A","#N/A",Consumer Goods,false,"#N/A",Rhynyx,"#N/A","#N/A",1.317.488.6000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
a618d753-cffb-4597-bccc-318ad903bd49,"#N/A",2.5146E10,Hoffman Estates,United States,"#N/A","#N/A","#N/A","#N/A",60179-0001,IL,3333 Beverly Rd,"#N/A","#N/A",SocialScaling is the leader in Communications in Hoffman Estates,"#N/A","#N/A",Communications,false,"#N/A",Jabbersphere,"#N/A","#N/A",1.847.286.2500,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
a62a7c4a-9f3d-4200-9753-9190333f4fdc,"#N/A",3.85068818E8,Cranbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3977,VIC,40 Toirram Cr,"#N/A","#N/A",Monarch Playing Card Co. is the leader in Education in Cranbourne,"#N/A","#N/A",Education,false,"#N/A",Bubblemix,"#N/A","#N/A",(03) 7305 6379,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Cranbourne,Australia,"#N/A","#N/A","#N/A",3977,VIC,40 Toirram Cr,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
a77a7b30-0cb2-44d8-8d64-e8396dee7f9d,"#N/A",7.3785E10,Minneapolis,United States,"#N/A","#N/A","#N/A","#N/A",55403-2542,MN,1000 Nicollet Mall,"#N/A","#N/A","Equality Consulting, LLC is the leader in Services in Minneapolis","#N/A","#N/A",Services,false,"#N/A",Shufflester,"#N/A","#N/A",1.612.304.6073,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",P.O. BOX 81226,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
